"corpus_id","scheme","stratum","dataset_id","analysis_id","source_key","source_article","source_year","outcome_slug","analysis_variant","parent_dataset_id","exclusion_reason","path_stratum","legacy_basename","has_excl_variant","positive_effect_interpretation","schema_version","estimand_version","n_studies","baseline_engine","baseline_model_family","baseline_model_averaged","baseline_bias_adjusted","mu_RE","mu_RE_lCI","mu_RE_uCI","mu_BC","mu_BC_lCI","mu_BC_uCI","tau_RE","tau_RE_lCI","tau_RE_uCI","tau_BC","tau_BC_lCI","tau_BC_uCI","prior_p_effect","post_p_effect","log10BF_effect","prior_p_het","post_p_het","log10BF_het","prior_p_bias","post_p_bias","log10BF_bias","prior_p_no_bias","post_p_no_bias","log10BF_no_bias","prior_p_muplus_omega0","post_p_muplus_omega0","log10BF_muplus_omega0","prior_p_mu0_omega0","post_p_mu0_omega0","log10BF_mu0_omega0","prior_p_muplus_omegaplus","post_p_muplus_omegaplus","log10BF_muplus_omegaplus","prior_p_mu0_omegaplus","post_p_mu0_omegaplus","log10BF_mu0_omegaplus","prior_p_rigor_effect","post_p_rigor_effect","log10BF_rigor_effect","prior_p_rigor_no_effect","post_p_rigor_no_effect","log10BF_rigor_no_effect","log10BF_rigor","rigor_direction","rigor_margin","rigor_category","family_evidence_uncertain","partition_ok","unresolved_labels","component_probability_validation_ok","component_bf_validation_ok","component_validation_ok","validation_failure_reason","max_abs_diff_component_prior","max_abs_diff_component_post","max_abs_diff_component_bf","sample","burnin","adapt","chains","thin","seed","model_type","effect_direction","config_hash","script_hash","robma_version","bayestools_version","measure","fit_engine","run_id"
"nutrition_v4","nutrition_domain","diet","ajala2013_diet_hba1c","nutrition_v4__diet__ajala2013__hba1c__main","ajala2013","ajala2013",2013,"hba1c","main",NA,NA,"diet","ajala2013_diet_hba1c",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",16,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.302012669947098,0.0693460947979501,0.536744459919957,0.0713972844134278,-0.173801657952442,0.442094830392096,0.419863407228085,0.254780101919387,0.645855940557529,0.407717925284611,0.243879035422466,0.631562405993379,0.5,0.393266666666667,-0.188310718198245,0.5,1,Inf,0.5,0.7697,0.524027548595248,0.5,0.2303,-0.524027548595248,0.25,0.187466666666667,-0.159795874483187,0.25,0.0428333333333333,-0.87208443823021,0.25,0.2058,-0.109363257581788,0.25,0.5639,0.588737262634589,0.25,0.187466666666667,-0.159795874483187,0.25,0.0428333333333333,-0.87208443823021,-0.159795874483187,"effect",0.712288563747022,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,1.11022302462516e-16,2.22044604925031e-16,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183402_ajala2013_diet_hba1c"
"nutrition_v4","nutrition_domain","diet","brandmiller2003_diet_glycemic_control","nutrition_v4__diet__brandmiller2003__glycemic_control__main","brandmiller2003","brandmiller2003",2003,"glycemic_control","main",NA,NA,"diet","brandmiller2003_diet_glycemic_control",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",14,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.549855630911258,0.338934374557082,0.767175554672336,0.141035079298323,-0.314558938525734,0.664491573806907,0.289801415822338,0.0639690094158267,0.53080667914648,0.212806809686558,0,0.591869643349853,0.5,0.4866,-0.023283759740625,0.5,0.7528,0.483631144002422,0.5,0.847433333333333,0.744645885032639,0.5,0.152566666666667,-0.744645885032639,0.25,0.152533333333333,-0.267636609358674,0.25,3.33333333333333e-05,-3.99998552327599,0.25,0.334066666666667,0.177523644333235,0.25,0.513366666666667,0.500347067012639,0.25,0.152533333333333,-0.267636609358674,0.25,3.33333333333333e-05,-3.99998552327599,-0.267636609358674,"effect",3.73234891391732,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,1.11022302462516e-16,4.44089209850063e-16,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183418_brandmiller2003_diet_glycemic_control"
"nutrition_v4","nutrition_domain","diet","bueno2013_diet_body_weight","nutrition_v4__diet__bueno2013__body_weight__main","bueno2013","bueno2013",2013,"body_weight","main",NA,NA,"diet","bueno2013_diet_body_weight",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",13,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.158660797552857,0.036229418324529,0.276824400484397,0.0813327487640782,0,0.247386598702286,0.0779220758772439,0.00310989817303014,0.227169672312985,0.0271808630925606,0,0.197623557148184,0.5,0.5609,0.106322002905129,0.5,0.275866666666667,-0.419119312126893,0.5,0.533366666666667,0.0580501116769782,0.5,0.466633333333333,-0.0580501116769782,0.25,0.390266666666667,0.283342775772772,0.25,0.0763666666666667,-0.605474508747278,0.25,0.170633333333333,-0.20956144696408,0.25,0.362733333333333,0.232387519018676,0.25,0.390266666666667,0.283342775772772,0.25,0.0763666666666667,-0.605474508747278,0.283342775772772,"effect",0.88881728452005,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,1.11022302462516e-16,1.52655665885959e-16,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183434_bueno2013_diet_body_weight"
"nutrition_v4","nutrition_domain","diet","bueno2013_diet_hdl_cholesterol","nutrition_v4__diet__bueno2013__hdl_cholesterol__main","bueno2013","bueno2013",2013,"hdl_cholesterol","main",NA,NA,"diet","bueno2013_diet_hdl_cholesterol",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",12,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.380986855568076,0.233109141740493,0.538592217557736,0.223700474873013,0,0.460653476519011,0.140492372687134,0.00790710361908365,0.34220168994824,0.0977505152932776,0,0.408346524071684,0.5,0.775866666666667,0.53928064375394,0.5,0.5057,0.00990234317176783,0.5,0.790466666666667,0.576630438849078,0.5,0.209533333333333,-0.576630438849078,0.25,0.209466666666667,-0.0996840105853279,0.25,6.66666666666667e-05,-3.69894105040542,0.25,0.5664,0.593155225871045,0.25,0.224066666666667,-0.0623259009994521,0.25,0.209466666666667,-0.0996840105853279,0.25,6.66666666666667e-05,-3.69894105040542,-0.0996840105853279,"effect",3.59925703982009,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183445_bueno2013_diet_hdl_cholesterol"
"nutrition_v4","nutrition_domain","diet","bueno2013_diet_ldl_cholesterol","nutrition_v4__diet__bueno2013__ldl_cholesterol__main","bueno2013","bueno2013",2013,"ldl_cholesterol","main",NA,NA,"diet","bueno2013_diet_ldl_cholesterol",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",12,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.0244755823695302,-0.00100528438304962,0.0575615764419737,0.000372899598170344,0,0.00462970888753593,0.0207229116910731,0.000814925251798735,0.0645562648536738,0.000811381086751511,0,0.0129806232247343,0.5,0.035,-1.44045926899352,0.5,0.0509,-1.27059419106017,0.5,0.933833333333333,1.14963011570445,0.5,0.0661666666666667,-1.14963011570445,0.25,0.00706666666666667,-1.67058422952292,0.25,0.0591,-0.724834732931572,0.25,0.0279333333333333,-1.06445203227604,0.25,0.9059,1.46061189095031,0.25,0.00706666666666667,-1.67058422952292,0.25,0.0591,-0.724834732931572,-0.724834732931572,"no_effect",0.945749496591346,"clean_evidence_disfavored",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183449_bueno2013_diet_ldl_cholesterol"
"nutrition_v4","nutrition_domain","diet","bueno2013_diet_triglycerides","nutrition_v4__diet__bueno2013__triglycerides__main","bueno2013","bueno2013",2013,"triglycerides","main",NA,NA,"diet","bueno2013_diet_triglycerides",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",12,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.236694510448274,0.0975679084652217,0.390646933178596,0.0267243931705251,-0.155839742891816,0.268321146106988,0.124714472581519,0.00714121911698141,0.303690872996799,0.0274815432876301,0,0.214433149719734,0.5,0.288966666666667,-0.391042212755916,0.5,0.2652,-0.442595627901035,0.5,0.898733333333333,0.948164334833091,0.5,0.101266666666667,-0.948164334833091,0.25,0.0978666666666667,-0.487514678816229,0.25,0.0034,-1.98992071107312,0.25,0.1911,-0.149512893641608,0.25,0.707633333333333,0.861001680754761,0.25,0.0978666666666667,-0.487514678816229,0.25,0.0034,-1.98992071107312,-0.487514678816229,"effect",1.50240603225689,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,1.11022302462516e-16,5.55111512312578e-16,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183506_bueno2013_diet_triglycerides"
"nutrition_v4","nutrition_domain","diet","cowell2021_diet_diastolic_blood_pressure","nutrition_v4__diet__cowell2021__diastolic_blood_pressure__main","cowell2021","cowell2021",2021,"diastolic_blood_pressure","main",NA,NA,"diet","cowell2021_diet_diastolic_blood_pressure",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",20,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.147257355810993,-0.00280983356304548,0.304474758296729,0.032089730641455,-0.022638748770456,0.233852821454553,0.28053104554957,0.14334212541098,0.449225252415293,0.276495188639901,0.094022151397159,0.455250703959602,0.5,0.2847,-0.400100757897475,0.5,0.983166666666667,1.7664570223865,0.5,0.576966666666667,0.134776133816062,0.5,0.423033333333333,-0.134776133816062,0.25,0.187366666666667,-0.16008104734897,0.25,0.235666666666667,-0.0338633862133769,0.25,0.0973333333333333,-0.490144553845026,0.25,0.479633333333333,0.441721143583157,0.25,0.187366666666667,-0.16008104734897,0.25,0.235666666666667,-0.0338633862133769,-0.0338633862133769,"no_effect",0.126217661135593,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183518_cowell2021_diet_diastolic_blood_pressure"
"nutrition_v4","nutrition_domain","diet","cowell2021_diet_systolic_blood_pressure","nutrition_v4__diet__cowell2021__systolic_blood_pressure__main","cowell2021","cowell2021",2021,"systolic_blood_pressure","main",NA,NA,"diet","cowell2021_diet_systolic_blood_pressure",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",20,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.125246251716838,0.0399931173442051,0.217809719800997,0.0400285666564409,0,0.162567248606652,0.0992579683042077,0.00510880687717371,0.242592742935601,0.0342019244010143,0,0.203277235793713,0.5,0.411966666666667,-0.154539867729262,0.5,0.3374,-0.293106353292835,0.5,0.780066666666667,0.549840663801106,0.5,0.219933333333333,-0.549840663801106,0.25,0.198466666666667,-0.129112757741541,0.25,0.0214666666666667,-1.18168975694812,0.25,0.2135,-0.0891795928786006,0.25,0.566566666666667,0.593449966584004,0.25,0.198466666666667,-0.129112757741541,0.25,0.0214666666666667,-1.18168975694812,-0.129112757741541,"effect",1.05257699920658,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183521_cowell2021_diet_systolic_blood_pressure"
"nutrition_v4","nutrition_domain","diet","firth2019_diet_anxiety","nutrition_v4__diet__firth2019__anxiety__main","firth2019","firth2019",2019,"anxiety","main",NA,NA,"diet","firth2019_diet_anxiety",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",11,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.100531418535329,-0.0444069440488499,0.272166383705961,0.00409592594923917,-0.021059947189186,0.0989819496489432,0.156689710847482,0.0128273288363635,0.372370599112431,0.0486837496345525,0,0.268529531365113,0.5,0.119833333333333,-0.865987277105612,0.5,0.383833333333333,-0.205555512608876,0.5,0.7816,0.553731916678017,0.5,0.2184,-0.553731916678017,0.25,0.0453,-0.846647465832408,0.25,0.1731,-0.202034669334607,0.25,0.0745333333333333,-0.616888981796274,0.25,0.707066666666667,0.859812824917715,0.25,0.0453,-0.846647465832408,0.25,0.1731,-0.202034669334607,-0.202034669334607,"no_effect",0.644612796497801,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183537_firth2019_diet_anxiety"
"nutrition_v4","nutrition_domain","diet","firth2019_diet_depression","nutrition_v4__diet__firth2019__depression__main","firth2019","firth2019",2019,"depression","main",NA,NA,"diet","firth2019_diet_depression",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",16,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.264250621719317,0.0213531414152531,0.504936213854502,0.0879660703830644,-0.0542242294778969,0.432851216571966,0.443647792053055,0.291244565080656,0.662151456966758,0.459734430655404,0.302377998505639,0.674875268312356,0.5,0.419933333333333,-0.140297560306029,0.5,1,Inf,0.5,0.6173,0.20763781474261,0.5,0.3827,-0.20763781474261,0.25,0.251233333333333,0.00285201288169126,0.25,0.131466666666667,-0.342849584567981,0.25,0.1687,-0.215521443193107,0.25,0.4486,0.387513762196856,0.25,0.251233333333333,0.00285201288169126,0.25,0.131466666666667,-0.342849584567981,0.00285201288169126,"effect",0.345701597449672,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T183550_firth2019_diet_depression"
