"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.531366666666667,1.13386442847998,2.48848622444136
"Effect","Normal(0, 0.71)","Alternative",0.5,0.468633333333333,0.881939652468478,2.48848622444136
"Heterogeneity","Spike(0)","Null",0.5,0,0,NA
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,1,Inf,NA
"Publication Bias","None","Null",0.5,0.136633333333333,0.158256437975368,3.72696997718921
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00373333333333333,0.0861884368308351,10.7524996851342
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0013,0.0299389205967758,16.3937624367736
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.00446666666666667,0.10319426772919,9.55097342416629
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.00263333333333333,0.0607265799939842,12.5992305152334
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.301033333333333,9.90571796461443,3.47608947839811
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.1929,5.49708834097386,3.71095132696631
"Publication Bias","PET","Alternative",0.125,0.2334,2.13122880250457,3.39954871110961
"Publication Bias","PEESE","Alternative",0.125,0.1239,0.989955484533729,3.19717160825137
