"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.6437,1.80662363177098,4.76065055346576
"Effect","Normal(0, 0.71)","Alternative",0.5,0.3563,0.553518719900575,4.76065055346576
"Heterogeneity","Spike(0)","Null",0.5,0.560433333333333,1.27496777128991,2.01073876600624
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.439566666666667,0.784333551418545,2.01073876600624
"Publication Bias","None","Null",0.5,0.0316,0.0326311441553077,8.42763964721903
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0474,1.14444677724123,5.9464729320168
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0349,0.831727282146928,5.98737454206513
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0294333333333333,0.697496307998764,5.01053173102911
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.357933333333333,12.8218253556225,3.96476832459179
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0163666666666667,0.38269680436477,6.46975106891558
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.119933333333333,3.13438375880615,5.65062460642895
"Publication Bias","PET","Alternative",0.125,0.323766666666667,3.35145659782126,4.33181948845926
"Publication Bias","PEESE","Alternative",0.125,0.0386666666666667,0.281553398058252,4.99561123945235
