"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.772733333333333,3.40011733646231,2.44849519849416
"Effect","Normal(0, 0.71)","Alternative",0.5,0.227266666666667,0.2941074971961,2.44849519849416
"Heterogeneity","Spike(0)","Null",0.5,0.7025,2.36134453781513,1.57721193399366
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.2975,0.423487544483986,1.57721193399366
"Publication Bias","None","Null",0.5,0.671,2.03951367781155,1.41882849362884
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0286,0.677166975499279,3.46410417455191
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0146333333333333,0.341564899698928,5.19262613627619
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0281333333333333,0.665797777472904,3.56015099165773
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0200666666666667,0.470984420708892,4.38272005827955
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0486,1.17490014715157,2.78874246356449
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0420333333333333,1.00918612338634,2.94588872844997
"Publication Bias","PET","Alternative",0.125,0.1029,0.802920521680972,2.48047911329457
"Publication Bias","PEESE","Alternative",0.125,0.0440333333333333,0.32243104710764,3.32460544116679
