"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.880166666666667,7.34492350486787,3.27063836935685
"Effect","Normal(0, 0.71)","Alternative",0.5,0.119833333333333,0.13614845673168,3.27063836935685
"Heterogeneity","Spike(0)","Null",0.5,0.616166666666667,1.60529743812419,1.72418168686072
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.383833333333333,0.622937516905599,1.72418168686072
"Publication Bias","None","Null",0.5,0.2184,0.27942681678608,1.72404330494011
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0257333333333333,0.607499657862324,3.78931225381834
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0597,1.46027863447836,2.61407928349808
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0692333333333333,1.71081187551481,2.48921399997083
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0942666666666667,2.39378772265567,2.25105477721825
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0394333333333333,0.94419960440018,3.21605846772757
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0507,1.22837880543558,2.95936030418367
"Publication Bias","PET","Alternative",0.125,0.2037,1.79065678764285,2.43193279348554
"Publication Bias","PEESE","Alternative",0.125,0.238833333333333,2.19640902123933,2.33274719881887
