"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.7153,2.51246926589392,2.92777843218312
"Effect","Normal(0, 0.71)","Alternative",0.5,0.2847,0.398014818957081,2.92777843218312
"Heterogeneity","Spike(0)","Null",0.5,0.0168333333333333,0.01712154602475,7.1009327676371
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.983166666666667,58.4059405940594,7.10093276763709
"Publication Bias","None","Null",0.5,0.423033333333333,0.733202380264602,1.84751384489207
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0116666666666667,0.27150084317032,5.96370511724978
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.00373333333333333,0.0861884368308351,9.96872969834005
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0188666666666667,0.442277638105592,4.31336991189124
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.017,0.397761953204476,4.74435440628645
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0782666666666667,1.95298712570519,2.5634619521599
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.067,1.65166130760986,2.87355531190976
"Publication Bias","PET","Alternative",0.125,0.269266666666667,2.57941793631968,2.25468439899887
"Publication Bias","PEESE","Alternative",0.125,0.111166666666667,0.875492218263641,2.52514328803841
