"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.380033333333333,0.612989945696005,2.30220536135048
"Effect","Normal(0, 0.71)","Alternative",0.5,0.619966666666667,1.63134812735725,2.30220536135048
"Heterogeneity","Spike(0)","Null",0.5,0.0045,0.00452034153691612,11.3507109720645
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.9955,221.222222222222,11.3507109720646
"Publication Bias","None","Null",0.5,0.393233333333333,0.64807998681536,2.04926852378819
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0212666666666667,0.499761596621484,4.08288261864456
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0214666666666667,0.504564654585093,4.058666657688
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0613666666666667,1.50371106928513,2.54024640685721
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0565666666666667,1.37904109105042,2.73295591913087
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0381,0.911009460442874,3.17766490381777
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0393333333333333,0.941707147814018,3.23022909208482
"Publication Bias","PET","Alternative",0.125,0.201666666666667,1.76826722338205,2.28655796969396
"Publication Bias","PEESE","Alternative",0.125,0.167,1.40336134453782,2.73889434986061
