"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.218266666666667,0.279208596281767,8.42178454968191
"Effect","Normal(0, 0.71)","Alternative",0.5,0.781733333333333,3.58155161881491,8.4217845496819
"Heterogeneity","Spike(0)","Null",0.5,0.534633333333333,1.14884320607406,1.33143564503324
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.465366666666667,0.870440800548663,1.33143564503324
"Publication Bias","None","Null",0.5,0.3665,0.578531965272297,4.81978692230321
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0204,0.478971008574929,4.60044482761804
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0224,0.527004909983633,4.76264663661646
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0294333333333333,0.697496307998764,4.0225271647883
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0237333333333333,0.559136847855777,4.51098940245424
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0544666666666667,1.32489600225622,3.20974037741712
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0505666666666667,1.22497630165362,3.64530511969109
"Publication Bias","PET","Alternative",0.125,0.2356,2.15750915750916,5.40135194720554
"Publication Bias","PEESE","Alternative",0.125,0.1969,1.71622462956045,5.45833445139286
