"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.455533333333333,0.83665972817436,5.24807277604617
"Effect","Normal(0, 0.71)","Alternative",0.5,0.544466666666667,1.19522903556271,5.24807277604617
"Heterogeneity","Spike(0)","Null",0.5,0.654166666666667,1.89156626506024,2.66425015442032
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.345833333333333,0.528662420382166,2.66425015442032
"Publication Bias","None","Null",0.5,0.224633333333333,0.289712394136108,3.02761690782782
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0385333333333333,0.921786160033283,3.27425988566142
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0314333333333333,0.746429431806449,3.73187267670221
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0338666666666667,0.806237924372068,3.34153888729854
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0512333333333333,1.24199838386677,2.97412948143928
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0646,1.58841137481291,2.8211138476611
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0887,2.23867003182267,2.80100349339072
"Publication Bias","PET","Alternative",0.125,0.386433333333333,4.40870321073505,4.27677728654778
"Publication Bias","PEESE","Alternative",0.125,0.0805666666666667,0.613385056012761,3.22901823890063
