"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.472666666666667,0.896333754740834,2.4472604838769
"Effect","Normal(0, 0.71)","Alternative",0.5,0.527333333333333,1.11565585331453,2.4472604838769
"Heterogeneity","Spike(0)","Null",0.5,0,0,NA
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,1,Inf,NA
"Publication Bias","None","Null",0.5,0.567466666666667,1.31196054254007,2.04397128111091
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00383333333333333,0.0885059394344989,10.1344268640382
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.000333333333333333,0.00766922307435812,31.6288911810012
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.00833333333333333,0.19327731092437,6.4731621671548
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.00203333333333333,0.0468619526370286,13.4810848339439
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0493333333333333,1.19354838709677,3.69338960477018
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0163333333333333,0.381904439173162,5.81087734539773
"Publication Bias","PET","Alternative",0.125,0.234066666666667,2.13917660370789,2.23769314107304
"Publication Bias","PEESE","Alternative",0.125,0.118266666666667,0.93890821109935,2.55525661470645
