"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.372766666666667,0.594303023861402,3.65350817129934
"Effect","Normal(0, 0.71)","Alternative",0.5,0.627233333333333,1.68264329786283,3.65350817129934
"Heterogeneity","Spike(0)","Null",0.5,0,0,NA
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,1,Inf,NA
"Publication Bias","None","Null",0.5,0.563366666666667,1.29025116421101,2.88426702594806
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00443333333333333,0.102420731911474,9.48517944048445
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,8e-04,0.0184147317854283,20.4209234368562
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.00783333333333333,0.181589114732068,7.05360255994787
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0031,0.0715217173237035,11.2844178025184
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0468,1.12924884599245,3.97436960824701
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0185666666666667,0.435111911150358,5.55993768152376
"Publication Bias","PET","Alternative",0.125,0.244433333333333,2.26456963868178,3.15514723866033
"Publication Bias","PEESE","Alternative",0.125,0.110666666666667,0.871064467766117,2.87312177278859
