"corpus_id","scheme","stratum","dataset_id","analysis_id","source_key","source_article","source_year","outcome_slug","analysis_variant","parent_dataset_id","exclusion_reason","path_stratum","legacy_basename","has_excl_variant","positive_effect_interpretation","schema_version","estimand_version","n_studies","baseline_engine","baseline_model_family","baseline_model_averaged","baseline_bias_adjusted","mu_RE","mu_RE_lCI","mu_RE_uCI","mu_BC","mu_BC_lCI","mu_BC_uCI","tau_RE","tau_RE_lCI","tau_RE_uCI","tau_BC","tau_BC_lCI","tau_BC_uCI","prior_p_effect","post_p_effect","log10BF_effect","prior_p_het","post_p_het","log10BF_het","prior_p_bias","post_p_bias","log10BF_bias","prior_p_no_bias","post_p_no_bias","log10BF_no_bias","prior_p_muplus_omega0","post_p_muplus_omega0","log10BF_muplus_omega0","prior_p_mu0_omega0","post_p_mu0_omega0","log10BF_mu0_omega0","prior_p_muplus_omegaplus","post_p_muplus_omegaplus","log10BF_muplus_omegaplus","prior_p_mu0_omegaplus","post_p_mu0_omegaplus","log10BF_mu0_omegaplus","prior_p_rigor_effect","post_p_rigor_effect","log10BF_rigor_effect","prior_p_rigor_no_effect","post_p_rigor_no_effect","log10BF_rigor_no_effect","log10BF_rigor","rigor_direction","rigor_margin","rigor_category","family_evidence_uncertain","partition_ok","unresolved_labels","component_probability_validation_ok","component_bf_validation_ok","component_validation_ok","validation_failure_reason","max_abs_diff_component_prior","max_abs_diff_component_post","max_abs_diff_component_bf","sample","burnin","adapt","chains","thin","seed","model_type","effect_direction","config_hash","script_hash","robma_version","bayestools_version","measure","fit_engine","run_id"
"nutrition_v4","nutrition_domain","vitamind","autier2007_vitamind_total_mortality","nutrition_v4__vitamind__autier2007__total_mortality__main","autier2007","autier2007",2007,"total_mortality","main",NA,NA,"vitamind","autier2007_vitamind_total_mortality",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",18,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.0380320783556519,-0.00963462114091478,0.0804288430764063,0.00956037195368983,0,0.0621136252202248,0.0292292361841219,0.00106378163189794,0.099299268448512,0.00581002323093354,0,0.066109586782476,0.5,0.2377,-0.506096738041852,0.5,0.144,-0.774111272581904,0.5,0.265033333333333,-0.442967144004616,0.5,0.734966666666667,0.442967144004616,0.25,0.201333333333333,-0.12132862037648,0.25,0.533633333333333,0.535636702750124,0.25,0.0363666666666667,-0.946087063810138,0.25,0.228666666666667,-0.0509179841893166,0.25,0.201333333333333,-0.12132862037648,0.25,0.533633333333333,0.535636702750124,0.535636702750124,"no_effect",0.656965323126603,"clean_no_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185450_autier2007_vitamind_total_mortality"
"nutrition_v4","nutrition_domain","vitamind","bergman2013_vitamind_respiratory_tract_infection","nutrition_v4__vitamind__bergman2013__respiratory_tract_infection__main","bergman2013","bergman2013",2013,"respiratory_tract_infection","main",NA,NA,"vitamind","bergman2013_vitamind_respiratory_tract_infection",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",11,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.234398245899471,0.0859609726162146,0.404992417880954,-0.00448456832774996,-0.127368213860484,0.0712363427733475,0.194388285569808,0.0849554681347674,0.370681454978862,0.0329363275600695,0,0.21112480914952,0.5,0.1555,-0.734869260544171,0.5,0.326533333333333,-0.314388583387635,0.5,0.992033333333333,2.09524961890908,0.5,0.00796666666666667,-2.09524961890908,0.25,0.0073,-1.6563739070394,0.25,0.000666666666666667,-2.69868037812862,0.25,0.1482,-0.282368177374758,0.25,0.843833333333333,1.20978959121873,0.25,0.0073,-1.6563739070394,0.25,0.000666666666666667,-2.69868037812862,-1.6563739070394,"effect",1.04230647108922,"clean_evidence_disfavored",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185506_bergman2013_vitamind_respiratory_tract_infection"
"nutrition_v4","nutrition_domain","vitamind","beveridge2015_vitamind_systolic_blood_pressure","nutrition_v4__vitamind__beveridge2015__systolic_blood_pressure__main","beveridge2015","beveridge2015",2015,"systolic_blood_pressure","main",NA,NA,"vitamind","beveridge2015_vitamind_systolic_blood_pressure",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",46,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.00817968828929878,-0.0573437506339184,0.0733706279673235,-5.85770262489552e-05,0,0,0.0743575308799097,0.00355019301704893,0.183226909192998,0.0137849602032881,0,0.126217273925601,0.5,0.0455666666666667,-1.32109833869964,0.5,0.204133333333333,-0.590926388193413,0.5,0.3028,-0.36220150760992,0.5,0.6972,0.36220150760992,0.25,0.0306666666666667,-1.02268532012178,0.25,0.666533333333333,0.77789069974175,0.25,0.0149,-1.34317279593806,0.25,0.2879,0.0838219338279457,0.25,0.0306666666666667,-1.02268532012178,0.25,0.666533333333333,0.77789069974175,0.77789069974175,"no_effect",1.80057601986353,"clean_no_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185509_beveridge2015_vitamind_systolic_blood_pressure"
"nutrition_v4","nutrition_domain","vitamind","bischoffferrari2005_vitamind_nonvertebral_fracture","nutrition_v4__vitamind__bischoffferrari2005__nonvertebral_fracture__main","bischoffferrari2005","bischoffferrari2005",2005,"nonvertebral_fracture","main",NA,NA,"vitamind","bischoffferrari2005_vitamind_nonvertebral_fracture",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",5,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.171357783956755,0.0298606527984926,0.363259245712053,0.0689843034036873,0,0.214201806956269,0.104588585323385,0.00341708875642199,0.355146766970888,0.0445942060746422,0,0.287733057996891,0.5,0.544466666666667,0.0774511348658151,0.5,0.345833333333333,-0.27682156003316,0.5,0.775366666666667,0.538032924921265,0.5,0.224633333333333,-0.538032924921265,0.25,0.200033333333333,-0.124848264245432,0.25,0.0246,-1.12112638943251,0.25,0.344433333333333,0.197609566325368,0.25,0.430933333333333,0.356368196069779,0.25,0.200033333333333,-0.124848264245432,0.25,0.0246,-1.12112638943251,-0.124848264245432,"effect",0.996278125187074,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185520_bischoffferrari2005_vitamind_nonvertebral_fracture"
"nutrition_v4","nutrition_domain","vitamind","bischoffferrari2009_vitamind_falls","nutrition_v4__vitamind__bischoffferrari2009__falls__main","bischoffferrari2009","bischoffferrari2009",2009,"falls","main",NA,NA,"vitamind","bischoffferrari2009_vitamind_falls",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",7,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.129188132940994,0.0302846048441918,0.261161981263116,0.0124756249152485,0,0.118299846922768,0.0946010318699095,0.00639070192664184,0.262142168133953,0.0173455782347636,0,0.163653720802114,0.5,0.182,-0.652681915686248,0.5,0.211566666666667,-0.571317733475197,0.5,0.9402,1.19651906286382,0.5,0.0598,-1.19651906286382,0.25,0.0511,-0.79167829178101,0.25,0.0087,-1.57956459884004,0.25,0.1309,-0.345008848653006,0.25,0.8093,1.10488010206621,0.25,0.0511,-0.79167829178101,0.25,0.0087,-1.57956459884004,-0.79167829178101,"effect",0.787886307059033,"clean_evidence_disfavored",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,2.77555756156289e-17,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185535_bischoffferrari2009_vitamind_falls"
"nutrition_v4","nutrition_domain","vitamind","bjelakovic2014_vitamind_all_cause_mortality","nutrition_v4__vitamind__bjelakovic2014__all_cause_mortality__main","bjelakovic2014","bjelakovic2014",2014,"all_cause_mortality","main",NA,NA,"vitamind","bjelakovic2014_vitamind_all_cause_mortality",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",56,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.0189769281157045,-0.00552488587506447,0.0445200142941221,0.00144304873968651,0,0.0217545313901247,0.0242622224599759,0.00102362133618162,0.0681490430860553,0.0035473591120667,0,0.0415861537478017,0.5,0.0841333333333333,-1.0368641571323,0.5,0.1281,-0.832917547918843,0.5,0.318666666666667,-0.330022999186575,0.5,0.681333333333333,0.330022999186575,0.25,0.0702333333333333,-0.644709436501146,0.25,0.6111,0.673395595292029,0.25,0.0139,-1.37378490382753,0.25,0.304766666666667,0.118958133347305,0.25,0.0702333333333333,-0.644709436501146,0.25,0.6111,0.673395595292029,0.673395595292029,"no_effect",1.31810503179317,"clean_no_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185544_bjelakovic2014_vitamind_all_cause_mortality"
"nutrition_v4","nutrition_domain","vitamind","chen2024_vitamind_fasting_blood_glucose","nutrition_v4__vitamind__chen2024__fasting_blood_glucose__main","chen2024","chen2024",2024,"fasting_blood_glucose","main",NA,NA,"vitamind","chen2024_vitamind_fasting_blood_glucose",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",30,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.315538110037988,0.117943743468712,0.515047578423021,0.0907270971936475,-0.122040526252768,0.442380536711981,0.482547829698157,0.317390234015219,0.688451978388077,0.484888441469095,0.314100661045676,0.698420377437679,0.5,0.426866666666667,-0.127963424914088,0.5,1,Inf,0.5,0.7523,0.482465055233351,0.5,0.2477,-0.482465055233351,0.25,0.230733333333333,-0.0458453193379927,0.25,0.0169666666666667,-1.28585046208468,0.25,0.196133333333333,-0.13551135641816,0.25,0.556166666666667,0.575106294935514,0.25,0.230733333333333,-0.0458453193379927,0.25,0.0169666666666667,-1.28585046208468,-0.0458453193379927,"effect",1.24000514274669,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185549_chen2024_vitamind_fasting_blood_glucose"
"nutrition_v4","nutrition_domain","vitamind","chen2024_vitamind_fasting_insulin","nutrition_v4__vitamind__chen2024__fasting_insulin__main","chen2024","chen2024",2024,"fasting_insulin","main",NA,NA,"vitamind","chen2024_vitamind_fasting_insulin",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",18,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.379955640962363,0.10214060417522,0.663182158043966,0.0865347607881508,-0.252707503422467,0.548822277899318,0.534866101497793,0.312717347616871,0.810970534472636,0.50153358341165,0.257929466655365,0.790910148852089,0.5,0.410166666666667,-0.157768948934712,0.5,0.998766666666667,2.90838357021475,0.5,0.787833333333333,0.569757198649259,0.5,0.212166666666667,-0.569757198649259,0.25,0.182466666666667,-0.17420067613296,0.25,0.0297,-1.03702832734385,0.25,0.2277,-0.0533017495035663,0.25,0.560133333333333,0.582091620712311,0.25,0.182466666666667,-0.17420067613296,0.25,0.0297,-1.03702832734385,-0.17420067613296,"effect",0.862827651210886,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185606_chen2024_vitamind_fasting_insulin"
"nutrition_v4","nutrition_domain","vitamind","chen2024_vitamind_hba1c","nutrition_v4__vitamind__chen2024__hba1c__main","chen2024","chen2024",2024,"hba1c","main",NA,NA,"vitamind","chen2024_vitamind_hba1c",FALSE,NA,"sidecar_v4.0","rigor_selected_v1",36,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.312339927580458,0.177229686604969,0.448397601889972,0.222284416846551,0,0.433317542392106,0.320419295180691,0.205278858912861,0.457637179733786,0.335000305436373,0.210177944597881,0.498319312444169,0.5,0.774733333333333,0.536455309411568,0.5,0.999966666666667,4.4771067779957,0.5,0.4028,-0.171030337171407,0.5,0.5972,0.171030337171407,0.25,0.596366666666667,0.646647591237323,0.25,0.000833333333333333,-2.60169792837919,0.25,0.178366666666667,-0.18624309912455,0.25,0.224433333333333,-0.0614105206553026,0.25,0.596366666666667,0.646647591237323,0.25,0.000833333333333333,-2.60169792837919,0.646647591237323,"effect",3.24834551961651,"clean_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185620_chen2024_vitamind_hba1c"
"nutrition_v4","nutrition_domain","vitamind","chen2024_vitamind_homa_ir_excl","nutrition_v4__vitamind__chen2024__homa_ir__excl","chen2024","chen2024",2024,"homa_ir_excl","exclusion_sensitivity","chen2024_vitamind_homa_ir","unspecified__see_data_dictionary","vitamind","chen2024_vitamind_homa_ir_excl",TRUE,NA,"sidecar_v4.0","rigor_selected_v1",15,"brma","muplus_tauplus_omega0",FALSE,FALSE,0.191680360337608,0.0315146410032813,0.354599678714839,0.0684236401416645,-0.00858303691433524,0.292766316340735,0.196101052144152,0.0310959592249382,0.385834235860254,0.174791260995246,0,0.39472311106591,0.5,0.4326,-0.117802816356761,0.5,0.824666666666667,0.672413951139363,0.5,0.622466666666667,0.217160797180325,0.5,0.377533333333333,-0.217160797180325,0.25,0.2701,0.0453824752566325,0.25,0.107433333333333,-0.442380358357802,0.25,0.1625,-0.235010195674327,0.25,0.459966666666667,0.407427047349373,0.25,0.2701,0.0453824752566325,0.25,0.107433333333333,-0.442380358357802,0.0453824752566325,"effect",0.487762833614434,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok",0,0,0,5000,2000,500,6,1,50926,"PSMA","positive","7011227781d12d21","2fe625a974c914af","4.0.0","0.3.0","SMD","RoBMA4::RoBMA(model_type=PSMA)+brma","20260515T185622_chen2024_vitamind_homa_ir_excl"
