"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.946733333333333,17.7734668335419,3.97905524668962
"Effect","Normal(0, 0.71)","Alternative",0.5,0.0532666666666667,0.056263643405394,3.97905524668963
"Heterogeneity","Spike(0)","Null",0.5,0.847033333333333,5.53737197646546,2.32040233185944
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.152966666666667,0.180591082602023,2.32040233185944
"Publication Bias","None","Null",0.5,0.754433333333333,3.07221392697163,1.41383728039321
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0413,0.990820903306561,2.9727665291787
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0178,0.416819385053961,4.42195931818693
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0428666666666667,1.03008985164031,2.89676645701706
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0414333333333333,0.994157944152728,3.01429341990962
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0158666666666667,0.37081696247121,4.97017804243627
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0164,0.383489223261488,4.7456579766451
"Publication Bias","PET","Alternative",0.125,0.0369333333333333,0.268448013290876,3.92592279304248
"Publication Bias","PEESE","Alternative",0.125,0.0329666666666667,0.238633621729689,4.0358594719737
