"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.829366666666667,4.86051963274077,2.97263498001358
"Effect","Normal(0, 0.71)","Alternative",0.5,0.170633333333333,0.205739319159198,2.97263498001358
"Heterogeneity","Spike(0)","Null",0.5,0.794766666666667,3.87250284229332,1.98722427920682
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.205233333333333,0.258230927316193,1.98722427920682
"Publication Bias","None","Null",0.5,0.307866666666667,0.444808322095935,1.72737591237012
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0128,0.298217179902755,5.24916076918452
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.00616666666666667,0.142713399295657,7.60502926820863
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0118,0.274640760979559,5.40422946624935
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0083,0.1924977311687,6.38351584721897
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.2931,9.53642665157731,2.04258605639055
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.223033333333333,6.60229954094985,2.16541147034119
"Publication Bias","PET","Alternative",0.125,0.0812,0.618632999564649,2.95501885676063
"Publication Bias","PEESE","Alternative",0.125,0.0557333333333333,0.413160124258684,3.03781786325222
