"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.520233333333333,1.08434655735427,2.88058699612829
"Effect","Normal(0, 0.71)","Alternative",0.5,0.479766666666667,0.922214390978407,2.88058699612829
"Heterogeneity","Spike(0)","Null",0.5,0.549066666666667,1.21762270845653,1.38662105150776
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.450933333333333,0.821272462360369,1.38662105150776
"Publication Bias","None","Null",0.5,0.349333333333333,0.536885245901639,2.22059032524345
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0287,0.679604653557088,3.57694401172988
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0294666666666667,0.698310207446078,3.52669549691482
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0567666666666667,1.38421034031876,2.64281525959443
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0637,1.5647762469294,2.53782078407484
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0791,1.97556737973721,2.47533043371923
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0986333333333333,2.51680781036204,2.31317133271852
"Publication Bias","PET","Alternative",0.125,0.209466666666667,1.85478158205431,2.53710581361133
"Publication Bias","PEESE","Alternative",0.125,0.0848333333333333,0.648879985430705,3.09001536858048
