"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.0891666666666667,0.0978956999085087,10.1117917236705
"Effect","Normal(0, 0.71)","Alternative",0.5,0.910833333333333,10.214953271028,10.1117917236705
"Heterogeneity","Spike(0)","Null",0.5,0.6645,1.9806259314456,1.65789624603465
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.3355,0.504890895410083,1.65789624603465
"Publication Bias","None","Null",0.5,0.6922,2.2488628979857,3.52069104259036
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0289666666666667,0.686107582987196,3.51257364626944
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0117,0.272285743195386,5.54903140591126
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0201333333333333,0.472581303578718,4.2714815616496
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0124,0.288780882948562,5.64425465506446
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.04,0.958333333333333,3.80871403988381
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0368666666666667,0.880390392469025,4.53887793726243
"Publication Bias","PET","Alternative",0.125,0.133066666666667,1.07443863426638,5.98300477497364
"Publication Bias","PEESE","Alternative",0.125,0.0246666666666667,0.177033492822966,4.85922208244872
