"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.6425,1.7972027972028,3.7054605501588
"Effect","Normal(0, 0.71)","Alternative",0.5,0.3575,0.556420233463035,3.7054605501588
"Heterogeneity","Spike(0)","Null",0.5,0,0,NA
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,1,Inf,NA
"Publication Bias","None","Null",0.5,0.0227,0.0232272587741737,13.3258198742007
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00126666666666667,0.029170282357653,19.3645747871555
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.00106666666666667,0.0245595301655099,21.4172924877555
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.00196666666666667,0.0453224675194549,17.5373986578974
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.00153333333333333,0.035320825265407,18.9889064941887
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.00206666666666667,0.0476317723294809,16.4214588713592
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.00153333333333333,0.035320825265407,17.3453531552318
"Publication Bias","PET","Alternative",0.125,0.275166666666667,2.65739250402391,4.97384901624276
"Publication Bias","PEESE","Alternative",0.125,0.6927,15.7790432801822,4.69112609329586
