"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.136266666666667,0.157764742204384,12.1073847273228
"Effect","Normal(0, 0.71)","Alternative",0.5,0.863733333333333,6.3385518590998,12.1073847273228
"Heterogeneity","Spike(0)","Null",0.5,0.682566666666667,2.15026777276068,1.64466433577145
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.317433333333333,0.465058358157933,1.64466433577145
"Publication Bias","None","Null",0.5,0.583566666666667,1.40134475306171,5.17306414466058
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0253666666666667,0.598618283799036,3.96408158865715
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.00926666666666667,0.215126842069847,6.38644550862018
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.015,0.350253807106599,5.20117427602822
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.00973333333333333,0.226067052645752,6.44682981462597
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0400666666666667,0.959997222029308,3.44714235158035
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0323666666666667,0.7693341141617,3.9179268814576
"Publication Bias","PET","Alternative",0.125,0.2022,1.77412885434946,6.96454392417226
"Publication Bias","PEESE","Alternative",0.125,0.0824333333333333,0.62887346968431,6.50230937850399
