"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.225266666666667,0.290766715428965,8.35124418072608
"Effect","Normal(0, 0.71)","Alternative",0.5,0.774733333333333,3.43918319029299,8.35124418072607
"Heterogeneity","Spike(0)","Null",0.5,3.33333333333333e-05,3.33344444814827e-05,100.003333444448
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.999966666666667,29999,100.003333444459
"Publication Bias","None","Null",0.5,0.5972,1.48262164846077,5.51537730703728
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00943333333333333,0.219032876804523,6.37647091721718
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.00263333333333333,0.0607265799939842,12.7411177217225
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.00846666666666667,0.196396154104754,6.58020030365722
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.00343333333333333,0.0792387196039736,11.1701997675942
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0966333333333333,2.46031511752334,5.60253400905335
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0536,1.30262045646661,6.35448128321751
"Publication Bias","PET","Alternative",0.125,0.194366666666667,1.68881625222392,5.3286524972233
"Publication Bias","PEESE","Alternative",0.125,0.0342333333333333,0.24812756704518,4.139124104915
