"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.7264,2.65497076023392,3.87151048214528
"Effect","Normal(0, 0.71)","Alternative",0.5,0.2736,0.376651982378855,3.87151048214528
"Heterogeneity","Spike(0)","Null",0.5,0.129633333333333,0.148941059323657,11.998440970682
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.870366666666667,6.71406531241965,11.998440970682
"Publication Bias","None","Null",0.5,0.0026,0.00260677762181672,22.9800802806731
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,6e-04,0.0138082849709826,31.6140335263479
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,2e-04,0.00460092018403681,40.8289113248593
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,2e-04,0.00460092018403681,53.9745520051315
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.000166666666666667,0.00383397232872145,60.7588510503313
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.280633333333333,8.97256846299986,10.149070914411
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.599166666666667,34.3804573804574,9.39944317187224
"Publication Bias","PET","Alternative",0.125,0.0432333333333333,0.316308399818834,25.0969892580464
"Publication Bias","PEESE","Alternative",0.125,0.0732,0.552870090634441,19.4131785933512
