"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.451466666666667,0.823043266893534,5.27016657470926
"Effect","Normal(0, 0.71)","Alternative",0.5,0.548533333333333,1.21500295333727,5.27016657470926
"Heterogeneity","Spike(0)","Null",0.5,0.3422,0.520218911523259,1.49800725767567
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.6578,1.92226767971946,1.49800725767567
"Publication Bias","None","Null",0.5,0.330933333333333,0.494619370267039,5.9944102643014
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00686666666666667,0.159025307108814,8.36128376755898
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0025,0.0576441102756892,12.1859798846149
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.00693333333333333,0.160580021482277,7.93385408048694
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.00236666666666667,0.054562464499315,13.4039978734177
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0388,0.928422804827299,5.37971926283291
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0217333333333333,0.510971786833856,6.07175780968737
"Publication Bias","PET","Alternative",0.125,0.340933333333333,3.62108031559782,4.47572539020158
"Publication Bias","PEESE","Alternative",0.125,0.248933333333333,2.32007811113084,4.55122922804688
