"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.7992,3.9800796812749,2.64974598239552
"Effect","Normal(0, 0.71)","Alternative",0.5,0.2008,0.251251251251251,2.64974598239552
"Heterogeneity","Spike(0)","Null",0.5,0.746966666666667,2.95204847846134,1.82262769101979
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.253033333333333,0.338747824534785,1.82262769101979
"Publication Bias","None","Null",0.5,0.0651333333333333,0.0696712543678243,4.11362341216661
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00183333333333333,0.0422441142093839,14.9302236029982
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.00143333333333333,0.0330139867142905,15.4841207362849
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0036,0.0830991569650743,10.3455131394315
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.00233333333333333,0.053792181757434,13.5552161677648
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.486133333333333,21.7586922677737,3.15955532999744
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.356666666666667,12.7512953367876,3.38016924699167
"Publication Bias","PET","Alternative",0.125,0.0455666666666667,0.334194810184053,4.26542260771372
"Publication Bias","PEESE","Alternative",0.125,0.0373,0.271216370624286,4.12332171872533
