"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.463033333333333,0.862312992736979,4.15158057480549
"Effect","Normal(0, 0.71)","Alternative",0.5,0.536966666666667,1.15967172989706,4.15158057480549
"Heterogeneity","Spike(0)","Null",0.5,0.648866666666667,1.84792101765711,1.61557780905341
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.351133333333333,0.541148669474982,1.61557780905341
"Publication Bias","None","Null",0.5,0.3891,0.636929120969062,3.48005275103826
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0117,0.272285743195386,5.81192280381426
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0068,0.157470801449859,7.43929839962632
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0175333333333333,0.410463459320079,4.55710285017413
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.00996666666666667,0.231541025554695,6.08573014582181
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.1586,4.33539339196577,2.62940485974137
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.1226,3.21381354000456,2.94287474174575
"Publication Bias","PET","Alternative",0.125,0.231966666666667,2.1141877522677,3.22952726545339
"Publication Bias","PEESE","Alternative",0.125,0.0517333333333333,0.381889763779528,3.67837185245154
