"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.836333333333333,5.10997963340122,2.67179727282028
"Effect","Normal(0, 0.71)","Alternative",0.5,0.163666666666667,0.195695496213631,2.67179727282028
"Heterogeneity","Spike(0)","Null",0.5,0.655333333333333,1.90135396518375,1.55277461072996
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.344666666666667,0.525940996948118,1.55277461072996
"Publication Bias","None","Null",0.5,0.7529,3.04694455685957,1.39533678378643
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0397,0.950848693116734,3.03702789790447
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0206,0.483765570757607,4.10009082473956
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0422333333333333,1.01419970069258,2.88157159670216
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0383,0.915982115004679,3.13022168770933
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0185333333333333,0.434315989675316,4.35372833299979
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0184333333333333,0.431928549597582,4.48363968231851
"Publication Bias","PET","Alternative",0.125,0.0509,0.37540828152987,3.0356055532965
"Publication Bias","PEESE","Alternative",0.125,0.0184,0.13121434392828,4.91538741108801
