"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.7628,3.21585160202361,2.74139234501923
"Effect","Normal(0, 0.71)","Alternative",0.5,0.2372,0.310959622443629,2.74139234501923
"Heterogeneity","Spike(0)","Null",0.5,0.4235,0.73460537727667,1.68394648896828
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.5765,1.36127508854782,1.68394648896828
"Publication Bias","None","Null",0.5,0.6907,2.23310701584222,1.32538141433136
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0441,1.06109425672141,2.83999681981361
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0287333333333333,0.680417324456037,3.61850820330395
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0432,1.03846153846154,2.86986063977944
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0305666666666667,0.725200288828525,3.45952722706724
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0488666666666667,1.18167799817761,2.90700430228616
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0412666666666667,0.989986788123218,3.12358738553964
"Publication Bias","PET","Alternative",0.125,0.0530333333333333,0.392023654475694,3.15229695387761
"Publication Bias","PEESE","Alternative",0.125,0.0195333333333333,0.139457401237506,4.7681586806298
