"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.750433333333333,3.0069453719781,1.83042663604538
"Effect","Normal(0, 0.71)","Alternative",0.5,0.249566666666667,0.332563407808822,1.83042663604538
"Heterogeneity","Spike(0)","Null",0.5,0.000933333333333333,0.000934205258241025,22.178742024865
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.999066666666667,1070.42857142857,22.1787420248648
"Publication Bias","None","Null",0.5,0.6351,1.74047684297068,1.47650354746954
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0745666666666667,1.85322191405828,2.48534786914003
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0590666666666667,1.44381465211846,2.91214913269205
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0323333333333333,0.768515328970031,3.40450610525969
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0278333333333333,0.658494771129779,3.72923487768155
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0328666666666667,0.781622664920383,3.53938159202695
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0300333333333333,0.712155056874807,3.80850338224039
"Publication Bias","PET","Alternative",0.125,0.075,0.567567567567568,2.72210210094686
"Publication Bias","PEESE","Alternative",0.125,0.0332,0.240380637153496,3.92390216577617
