"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.7001,2.33444481493831,7.67141014768884
"Effect","Normal(0, 0.71)","Alternative",0.5,0.2999,0.42836737608913,7.67141014768884
"Heterogeneity","Spike(0)","Null",0.5,0.3366,0.507386192342478,6.86840607228603
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.6634,1.9708853238265,6.86840607228603
"Publication Bias","None","Null",0.5,0.736866666666667,2.80035469977198,1.57009416493612
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0335333333333333,0.798027178036835,3.2744975196055
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0194333333333333,0.455824863174355,4.3438033849382
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0328,0.779983457402812,3.39100885482559
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0372666666666667,0.890312305242019,3.3108018338246
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0444,1.06864796986187,3.26321840169439
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0492333333333333,1.19100375135855,3.52528450754787
"Publication Bias","PET","Alternative",0.125,0.0253666666666667,0.182188173330141,4.22189425117378
"Publication Bias","PEESE","Alternative",0.125,0.0211,0.150883644907549,4.70988769370929
