"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.9352,14.4320987654321,5.15908559215976
"Effect","Normal(0, 0.71)","Alternative",0.5,0.0648,0.0692899914456801,5.15908559215976
"Heterogeneity","Spike(0)","Null",0.5,0.8613,6.20980533525595,2.63988871689467
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.1387,0.161035643794264,2.63988871689467
"Publication Bias","None","Null",0.5,0.0366666666666667,0.0380622837370242,4.86860317227115
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00136666666666667,0.0314763510130512,15.960088143582
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0029,0.0668939925784776,11.9099289628628
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.00986666666666667,0.229194721249663,6.03022108232191
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.006,0.138832997987928,7.64236715678973
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.508133333333333,23.7606397397669,2.16059664788976
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.344666666666667,12.0966429298067,2.24649888134128
"Publication Bias","PET","Alternative",0.125,0.0726666666666667,0.548526240115025,3.44911026890672
"Publication Bias","PEESE","Alternative",0.125,0.0177333333333333,0.126374372200353,5.76130672340434
