"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.942166666666667,16.2910662824208,4.68506488907459
"Effect","Normal(0, 0.71)","Alternative",0.5,0.0578333333333333,0.0613833362816204,4.68506488907458
"Heterogeneity","Spike(0)","Null",0.5,0.742233333333333,2.87947756368809,2.27446283787058
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.257766666666667,0.347285220281134,2.27446283787058
"Publication Bias","None","Null",0.5,0.4569,0.841281531946234,1.22175649533511
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0643,1.58052794699156,2.45173123212308
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0714666666666667,1.77024698449167,2.30827440206878
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0624666666666667,1.53246106805091,2.40133286151737
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0585666666666667,1.43083241865241,2.48424078152524
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0531333333333333,1.29064282193903,2.64970255868485
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0527333333333333,1.28038567105356,2.66582045396894
"Publication Bias","PET","Alternative",0.125,0.102,0.795100222717149,2.4022095485778
"Publication Bias","PEESE","Alternative",0.125,0.0784333333333333,0.595760842044345,2.43892293705281
