"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.846766666666667,5.52599521427018,2.47779842406023
"Effect","Normal(0, 0.71)","Alternative",0.5,0.153233333333333,0.180962878400189,2.47779842406023
"Heterogeneity","Spike(0)","Null",0.5,0.675233333333333,2.07913373704198,1.50418566256482
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.324766666666667,0.480969541393099,1.50418566256482
"Publication Bias","None","Null",0.5,0.632966666666667,1.72454817909363,1.27565530484468
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0771333333333333,1.9223434226685,2.20352512003679
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0474,1.14444677724123,2.84610821045749
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.041,0.983315954118874,2.95407230148996
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0394,0.943368727878409,3.10651637466932
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0421,1.01085708320284,2.98443525489217
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0430666666666667,1.03511216385676,2.93605672578488
"Publication Bias","PET","Alternative",0.125,0.0572333333333333,0.424954919916558,3.18796882280546
"Publication Bias","PEESE","Alternative",0.125,0.0197,0.140671223094971,5.02097803463642
