"corpus_id","scheme","stratum","path_stratum","source_article","source_key","source_year","outcome_slug","dataset_id","analysis_id","analysis_variant","parent_dataset_id","exclusion_reason","n_studies","has_excl_variant","mu_RE","mu_RE_lCI","mu_RE_uCI","mu_BC","mu_BC_lCI","mu_BC_uCI","tau_RE","tau_RE_lCI","tau_RE_uCI","tau_BC","tau_BC_lCI","tau_BC_uCI","prior_p_effect","post_p_effect","log10BF_effect","prior_p_het","post_p_het","log10BF_het","prior_p_bias","post_p_bias","log10BF_bias","prior_p_no_bias","post_p_no_bias","log10BF_no_bias","prior_p_muplus_omega0","post_p_muplus_omega0","log10BF_muplus_omega0","prior_p_mu0_omega0","post_p_mu0_omega0","log10BF_mu0_omega0","prior_p_muplus_omegaplus","post_p_muplus_omegaplus","log10BF_muplus_omegaplus","prior_p_mu0_omegaplus","post_p_mu0_omegaplus","log10BF_mu0_omegaplus","prior_p_rigor_effect","post_p_rigor_effect","log10BF_rigor_effect","prior_p_rigor_no_effect","post_p_rigor_no_effect","log10BF_rigor_no_effect","log10BF_rigor","rigor_direction","rigor_margin","rigor_category","family_evidence_uncertain","partition_ok","unresolved_labels","component_probability_validation_ok","component_bf_validation_ok","component_validation_ok","validation_failure_reason","schema_version","estimand_version","config_hash","robma_version","run_id","ODR","EDR","Soric_FDR","MissingN","abs_mu_RE","abs_mu_BC","attenuation_abs","attenuation_pct","shrink50","sign_flip","bc_ci_includes_zero","claimed_effect","effect_evidence_category","het_evidence_category","bias_evidence_category","no_bias_evidence_category","rigor_direction_display","rigor_margin_reporting","n_outcomes_in_source","article_weight","zplot_diag_joined"
"nutrition_v4","nutrition_domain","diet","diet","cowell2021","cowell2021",2021,"systolic_blood_pressure","cowell2021_diet_systolic_blood_pressure","nutrition_v4__diet__cowell2021__systolic_blood_pressure__main","main",NA,NA,20,FALSE,0.125246251716838,0.0399931173442051,0.217809719800997,0.0400285666564409,0,0.162567248606652,0.0992579683042077,0.00510880687717371,0.242592742935601,0.0342019244010143,0,0.203277235793713,0.5,0.411966666666667,-0.154539867729262,0.5,0.3374,-0.293106353292835,0.5,0.780066666666667,0.549840663801106,0.5,0.219933333333333,-0.549840663801106,0.25,0.198466666666667,-0.129112757741541,0.25,0.0214666666666667,-1.18168975694812,0.25,0.2135,-0.0891795928786006,0.25,0.566566666666667,0.593449966584004,0.25,0.198466666666667,-0.129112757741541,0.25,0.0214666666666667,-1.18168975694812,-0.129112757741541,"effect",1.05257699920658,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183521_cowell2021_diet_systolic_blood_pressure",0.25,0.0738618163289313,0.659936678637339,0,0.125246251716838,0.0400285666564409,0.0852176850603971,-68.0401081008483,TRUE,FALSE,TRUE,FALSE,"inconclusive","inconclusive","moderate_positive","moderate_negative","Effect",1.05257699920658,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","firth2019","firth2019",2019,"anxiety","firth2019_diet_anxiety","nutrition_v4__diet__firth2019__anxiety__main","main",NA,NA,11,FALSE,0.100531418535329,-0.0444069440488499,0.272166383705961,0.00409592594923917,-0.021059947189186,0.0989819496489432,0.156689710847482,0.0128273288363635,0.372370599112431,0.0486837496345525,0,0.268529531365113,0.5,0.119833333333333,-0.865987277105612,0.5,0.383833333333333,-0.205555512608876,0.5,0.7816,0.553731916678017,0.5,0.2184,-0.553731916678017,0.25,0.0453,-0.846647465832408,0.25,0.1731,-0.202034669334607,0.25,0.0745333333333333,-0.616888981796274,0.25,0.707066666666667,0.859812824917715,0.25,0.0453,-0.846647465832408,0.25,0.1731,-0.202034669334607,-0.202034669334607,"no_effect",0.644612796497801,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183537_firth2019_diet_anxiety",0.18,0.0500000000000001,1,0,0.100531418535329,0.00409592594923917,0.0964354925860898,-95.9257255006307,TRUE,FALSE,TRUE,FALSE,"moderate_negative","inconclusive","moderate_positive","moderate_negative","No effect",0.644612796497801,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","firth2019","firth2019",2019,"depression","firth2019_diet_depression","nutrition_v4__diet__firth2019__depression__main","main",NA,NA,16,FALSE,0.264250621719317,0.0213531414152531,0.504936213854502,0.0879660703830644,-0.0542242294778969,0.432851216571966,0.443647792053055,0.291244565080656,0.662151456966758,0.459734430655404,0.302377998505639,0.674875268312356,0.5,0.419933333333333,-0.140297560306029,0.5,1,Inf,0.5,0.6173,0.20763781474261,0.5,0.3827,-0.20763781474261,0.25,0.251233333333333,0.00285201288169126,0.25,0.131466666666667,-0.342849584567981,0.25,0.1687,-0.215521443193107,0.25,0.4486,0.387513762196856,0.25,0.251233333333333,0.00285201288169126,0.25,0.131466666666667,-0.342849584567981,0.00285201288169126,"effect",0.345701597449672,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183550_firth2019_diet_depression",0.5,0.511384788578409,0.0502881404556773,0,0.264250621719317,0.0879660703830644,0.176284551336253,-66.7111207494147,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",0.345701597449672,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","greyling2020","greyling2020",2020,"nns_postprandial_glucose","greyling2020_diet_nns_postprandial_glucose","nutrition_v4__diet__greyling2020__nns_postprandial_glucose__main","main",NA,NA,55,FALSE,0.0193822625230415,-0.112186254547631,0.154362665325109,-0.0230014866965217,-0.289726308270715,0.0448362889910015,0.353090403589618,0.224084753444459,0.497147448180402,0.333403755848317,0.191708135981382,0.480515497234982,0.5,0.186466666666667,-0.639774144900055,0.5,0.997566666666667,2.61274032351738,0.5,0.353133333333333,-0.262876058445124,0.5,0.646866666666667,0.262876058445124,0.25,0.0581666666666667,-0.732178625619056,0.25,0.5887,0.632856581022656,0.25,0.1283,-0.355019134891074,0.25,0.224833333333333,-0.0604131351199498,0.25,0.0581666666666667,-0.732178625619056,0.25,0.5887,0.632856581022656,0.632856581022656,"no_effect",1.36503520664171,"clean_no_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183554_greyling2020_diet_nns_postprandial_glucose",0.18,0.172036395635593,0.253301236963971,0,0.0193822625230415,0.0230014866965217,-0.0036192241734802,-218.672867366117,FALSE,TRUE,TRUE,FALSE,"moderate_negative","strong_positive","inconclusive","inconclusive","No effect",1.36503520664171,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","greyling2020","greyling2020",2020,"nns_postprandial_insulin","greyling2020_diet_nns_postprandial_insulin","nutrition_v4__diet__greyling2020__nns_postprandial_insulin__main","main",NA,NA,50,FALSE,0.0267948554600048,-0.129202534474708,0.186971199228753,-0.003669595818297,-0.0814982878363738,0.0539897182103321,0.430957652725291,0.294191932987563,0.587701667911998,0.34499926279008,0,0.560674906257084,0.5,0.1052,-0.929710235606872,0.5,0.95,1.27875360095283,0.5,0.514766666666667,0.0256597894419238,0.5,0.485233333333333,-0.0256597894419238,0.25,0.0516666666666667,-0.786629317841136,0.25,0.433566666666667,0.361028337552906,0.25,0.0535333333333333,-0.770359782335866,0.25,0.461233333333333,0.409641222727279,0.25,0.0516666666666667,-0.786629317841136,0.25,0.433566666666667,0.361028337552906,0.361028337552906,"no_effect",1.14765765539404,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183608_greyling2020_diet_nns_postprandial_insulin",0.3,0.184250468437937,0.233020769334663,0,0.0267948554600048,0.003669595818297,0.0231252596417078,-113.695150637309,TRUE,TRUE,TRUE,FALSE,"moderate_negative","strong_positive","inconclusive","inconclusive","No effect",1.14765765539404,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","huang2015","huang2015",2015,"body_weight","huang2015_diet_body_weight","nutrition_v4__diet__huang2015__body_weight__main","main",NA,NA,13,FALSE,0.568276940215916,0.205089542106461,0.930722649890566,0.123707972854365,-0.404595631937771,0.749640214038198,0.616785403312953,0.396294301097769,0.907247386187739,0.669304677592132,0.388911622405732,1.01079316999861,0.5,0.468633333333333,-0.0545611308507086,0.5,1,Inf,0.5,0.863366666666667,0.800638613567764,0.5,0.136633333333333,-0.800638613567764,0.25,0.131033333333333,-0.344500073525719,0.25,0.0056,-1.77225183390773,0.25,0.3376,0.184403368896456,0.25,0.525766666666667,0.521922226527471,0.25,0.131033333333333,-0.344500073525719,0.25,0.0056,-1.77225183390773,-0.344500073525719,"effect",1.42775176038201,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183623_huang2015_diet_body_weight",0.46,0.531365034016749,0.0464181808369387,1.05811946844735,0.568276940215916,0.123707972854365,0.444568967361551,-78.2310412230765,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","moderate_positive","moderate_negative","Effect",1.42775176038201,1,1,TRUE
"nutrition_v4","nutrition_domain","diet","diet","laviadamolina2020","laviadamolina2020",2020,"nns_body_weight","laviadamolina2020_diet_nns_body_weight","nutrition_v4__diet__laviadamolina2020__nns_body_weight__main","main",NA,NA,20,FALSE,0.533308080871324,0.307575600497583,0.761966875695625,0.254860464791139,-0.102891610259218,0.699813107524365,0.422191549663636,0.24806375411805,0.644881079381756,0.484528912992666,0.237489564776528,0.784288253698307,0.5,0.648733333333333,0.266429273983965,0.5,0.998633333333333,2.8637434562553,0.5,0.707733333333333,0.384090364380066,0.5,0.292266666666667,-0.384090364380066,0.25,0.291933333333333,0.0923307910725358,0.25,0.000333333333333333,-2.99985521103986,0.25,0.3568,0.221200064683353,0.25,0.350933333333333,0.210056570103553,0.25,0.291933333333333,0.0923307910725358,0.25,0.000333333333333333,-2.99985521103986,0.0923307910725358,"effect",3.0921860021124,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183637_laviadamolina2020_diet_nns_body_weight",0.5,0.440520033006653,0.0668444381439489,0,0.533308080871324,0.254860464791139,0.278447616080185,-52.2114001395318,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",3.0921860021124,1,1,TRUE
"nutrition_v4","nutrition_domain","diet","diet","li2025","li2025",2025,"nns_body_weight","li2025_diet_nns_body_weight","nutrition_v4__diet__li2025__nns_body_weight__main","main",NA,NA,19,FALSE,0.156731631981386,-0.0683764204021894,0.377643923494257,0.0252106879538473,-0.0913689227068914,0.278385387272337,0.418577224820658,0.266827329946316,0.628373576731846,0.424184793930088,0.276261216643979,0.622811552517665,0.5,0.244566666666667,-0.489798879709786,0.5,1,Inf,0.5,0.488333333333333,-0.020270755123077,0.5,0.511666666666667,0.020270755123077,0.25,0.154733333333333,-0.260288606666034,0.25,0.356933333333333,0.221452363984712,0.25,0.0898333333333333,-0.528562156629142,0.25,0.3985,0.29831394877593,0.25,0.154733333333333,-0.260288606666034,0.25,0.356933333333333,0.221452363984712,0.221452363984712,"no_effect",0.481740970650747,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183651_li2025_diet_nns_body_weight",0.37,0.365451018706868,0.0913865691929636,0,0.156731631981386,0.0252106879538473,0.131520944027539,-83.9147416286449,TRUE,FALSE,TRUE,FALSE,"inconclusive","strong_positive","inconclusive","inconclusive","No effect",0.481740970650746,1,1,TRUE
"nutrition_v4","nutrition_domain","diet","diet","ndanuko2016","ndanuko2016",2016,"diastolic_blood_pressure","ndanuko2016_diet_diastolic_blood_pressure","nutrition_v4__diet__ndanuko2016__diastolic_blood_pressure__main","main",NA,NA,18,FALSE,0.278826363357071,0.142371182135931,0.41482704739708,0.0331238189261841,-0.171972350093001,0.319039501447699,0.273160303524268,0.18688569625942,0.397798738121297,0.337473697123771,0.208183127864529,0.505320071767343,0.5,0.3026,-0.36261301935279,0.5,1,Inf,0.5,0.942466666666667,1.21434646228331,0.5,0.0575333333333333,-1.21434646228331,0.25,0.0568666666666667,-0.742594067642375,0.25,0.000666666666666667,-2.69868037812862,0.25,0.245733333333333,-0.00993958880167292,0.25,0.696733333333333,0.838363165628989,0.25,0.0568666666666667,-0.742594067642375,0.25,0.000666666666666667,-2.69868037812862,-0.742594067642375,"effect",1.95608631048624,"clean_evidence_disfavored",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183655_ndanuko2016_diet_diastolic_blood_pressure",0.78,0.664384112354093,0.026587020608196,19.3796775142289,0.278826363357071,0.0331238189261841,0.245702544430887,-88.1202700751202,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","strong_positive","strong_negative","Effect",1.95608631048624,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","ndanuko2016","ndanuko2016",2016,"systolic_blood_pressure","ndanuko2016_diet_systolic_blood_pressure","nutrition_v4__diet__ndanuko2016__systolic_blood_pressure__main","main",NA,NA,18,FALSE,0.310551140445463,0.175661917346392,0.443229349650477,-0.000654027371131222,-0.400814897229254,0.299477466527059,0.268287481184823,0.183903872165571,0.391756250713871,0.373906883702777,0.227570414776196,0.562564793353209,0.5,0.281833333333333,-0.406232886490626,0.5,1,Inf,0.5,0.9785,1.65812237007842,0.5,0.0215,-1.65812237007842,0.25,0.0214,-1.18307018335507,0.25,1e-04,-3.52283531366053,0.25,0.260433333333333,0.0238404956582483,0.25,0.718066666666667,0.883139595463215,0.25,0.0214,-1.18307018335507,0.25,1e-04,-3.52283531366053,-1.18307018335507,"effect",2.33976513030546,"clean_evidence_disfavored",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183710_ndanuko2016_diet_systolic_blood_pressure",0.67,0.685011829921536,0.0242015159911925,21.8400341747593,0.310551140445463,0.000654027371131222,0.309897113074332,-100.210602147586,TRUE,TRUE,TRUE,TRUE,"inconclusive","strong_positive","strong_positive","strong_negative","Effect",2.33976513030546,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","riosleyvraz2020","riosleyvraz2020",2020,"nns_body_mass_index","riosleyvraz2020_diet_nns_body_mass_index","nutrition_v4__diet__riosleyvraz2020__nns_body_mass_index__main","main",NA,NA,23,FALSE,0.22021523222174,-0.0316652741056596,0.47740780457794,-0.0116307847220623,-0.468376293714179,0.318511645942855,0.569118628190197,0.3917003278205,0.795034376674993,0.541388609013075,0.361702162443079,0.763769914506617,0.5,0.315966666666667,-0.335435997105068,0.5,1,Inf,0.5,0.778033333333333,0.544710443722485,0.5,0.221966666666667,-0.544710443722485,0.25,0.100033333333333,-0.476960428735784,0.25,0.121933333333333,-0.380283789556495,0.25,0.215933333333333,-0.0829120472431076,0.25,0.5621,0.585559894820475,0.25,0.100033333333333,-0.476960428735784,0.25,0.121933333333333,-0.380283789556495,-0.380283789556495,"no_effect",0.0966766391792883,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183722_riosleyvraz2020_diet_nns_body_mass_index",0.35,0.437393601251561,0.067698436927415,0,0.22021523222174,0.0116307847220623,0.208584447499678,-105.281553235314,TRUE,TRUE,TRUE,TRUE,"inconclusive","strong_positive","moderate_positive","moderate_negative","No effect",0.096676639179289,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","riosleyvraz2020","riosleyvraz2020",2020,"nns_body_weight","riosleyvraz2020_diet_nns_body_weight","nutrition_v4__diet__riosleyvraz2020__nns_body_weight__main","main",NA,NA,29,FALSE,0.322664020251603,0.085875158569296,0.560929854916029,0.119585662701176,-0.11369679608179,0.496644615789334,0.593794494174031,0.432842869614087,0.797094311637343,0.605425523685743,0.438104216697679,0.814071273540882,0.5,0.489233333333333,-0.018706507350384,0.5,1,Inf,0.5,0.640066666666667,0.250003142220823,0.5,0.359933333333333,-0.250003142220823,0.25,0.307166666666667,0.123866565432521,0.25,0.0527666666666667,-0.7769760576964,0.25,0.182066666666667,-0.175366211601897,0.25,0.458,0.403987446185145,0.25,0.307166666666667,0.123866565432521,0.25,0.0527666666666667,-0.7769760576964,0.123866565432521,"effect",0.900842623128921,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183728_riosleyvraz2020_diet_nns_body_weight",0.38,0.474478313785623,0.0582935727942736,0,0.322664020251603,0.119585662701176,0.203078357550427,-62.9380237040601,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",0.900842623128921,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","rogers2020","rogers2020",2020,"nns_body_weight","rogers2020_diet_nns_body_weight","nutrition_v4__diet__rogers2020__nns_body_weight__main","main",NA,NA,29,FALSE,0.339253378943667,0.19283753074548,0.499807883458552,0.0689338583127698,-0.0558711459286533,0.404946323769801,0.268961943643887,0.118641695207426,0.438239714005681,0.258434315283678,0.0616854796382361,0.479855197436845,0.5,0.349933333333333,-0.26897258367008,0.5,0.979933333333333,1.68872129430709,0.5,0.883966666666667,0.881853120028004,0.5,0.116033333333333,-0.881853120028004,0.25,0.115833333333333,-0.405579328927583,0.25,2e-04,-3.22176188203293,0.25,0.2341,-0.0376494011076259,0.25,0.649866666666667,0.745712057814908,0.25,0.115833333333333,-0.405579328927583,0.25,2e-04,-3.22176188203293,-0.405579328927583,"effect",2.81618255310534,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183743_rogers2020_diet_nns_body_weight",0.28,0.177946402521628,0.243140508928046,0,0.339253378943667,0.0689338583127698,0.270319520630897,-79.6807157743251,TRUE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","moderate_positive","moderate_negative","Effect",2.81618255310535,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","rogers2020","rogers2020",2020,"nns_energy_intake","rogers2020_diet_nns_energy_intake","nutrition_v4__diet__rogers2020__nns_energy_intake__main","main",NA,NA,22,FALSE,0.367228544977821,0.205477115380861,0.54631468831498,0.056102587971436,-0.0298228334174497,0.351448247213878,0.243131127902613,0.0723595483568218,0.432774884385058,0.0691854003331911,0,0.326939910961979,0.5,0.3563,-0.256867686777954,0.5,0.439566666666667,-0.105499206787342,0.5,0.9684,1.48636769815129,0.5,0.0316,-1.48636769815129,0.25,0.0315,-1.01066781654587,0.25,1e-04,-3.52283531366053,0.25,0.3248,0.159304841671202,0.25,0.6436,0.733799594781817,0.25,0.0315,-1.01066781654587,0.25,1e-04,-3.52283531366053,-1.01066781654587,"effect",2.51216749711466,"clean_evidence_disfavored",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183753_rogers2020_diet_nns_energy_intake",0.45,0.0603458578194095,0.819533988243163,49.4132956177302,0.367228544977821,0.056102587971436,0.311125957006385,-84.7227050460295,TRUE,FALSE,TRUE,TRUE,"inconclusive","inconclusive","strong_positive","strong_negative","Effect",2.51216749711466,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","saneei2014","saneei2014",2014,"diastolic_blood_pressure","saneei2014_diet_diastolic_blood_pressure","nutrition_v4__diet__saneei2014__diastolic_blood_pressure__main","main",NA,NA,22,FALSE,0.613783232797112,0.454578970165817,0.779348147849235,0.501086519508681,0,0.747020149066705,0.300939076786967,0.179880061949718,0.462408489698399,0.311913037836705,0.17740210432386,0.522758285049354,0.5,0.9418,1.20903570145681,0.5,1,Inf,0.5,0.5999,0.175910310558458,0.5,0.4001,-0.175910310558458,0.25,0.4001,0.301210944161205,0.25,0,-Inf,0.25,0.5417,0.549730233062078,0.25,0.0582,-0.731914446737153,0.25,0.4001,0.301210944161205,0.25,0,-Inf,0.301210944161205,"effect",Inf,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183800_saneei2014_diet_diastolic_blood_pressure",0.73,0.587206631631327,0.0369988443355406,0,0.613783232797112,0.501086519508681,0.112696713288431,-18.3609957500555,FALSE,FALSE,TRUE,TRUE,"strong_positive","strong_positive","inconclusive","inconclusive","Effect",Inf,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","saneei2014","saneei2014",2014,"systolic_blood_pressure","saneei2014_diet_systolic_blood_pressure","nutrition_v4__diet__saneei2014__systolic_blood_pressure__main","main",NA,NA,22,FALSE,0.745758336607132,0.56062209859796,0.931550400673983,0.5997369604154,0,0.896837590921749,0.362845004901812,0.219184381751745,0.548109946701968,0.385256559022264,0.210946670695576,0.710354142496173,0.5,0.937466666666667,1.17584425522027,0.5,0.999966666666667,4.4771067779957,0.5,0.6255,0.222775491993954,0.5,0.3745,-0.222775491993954,0.25,0.3745,0.254345762725709,0.25,0,-Inf,0.25,0.562966666666667,0.587089373026756,0.25,0.0625333333333333,-0.698723000500609,0.25,0.3745,0.254345762725709,0.25,0,-Inf,0.254345762725709,"effect",Inf,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183817_saneei2014_diet_systolic_blood_pressure",0.73,0.665183606166186,0.0264918067766291,0,0.745758336607132,0.5997369604154,0.146021376191732,-19.5802539541246,FALSE,FALSE,TRUE,TRUE,"strong_positive","strong_positive","inconclusive","inconclusive","Effect",Inf,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","shannon2020","shannon2020",2020,"endothelial_function","shannon2020_diet_endothelial_function","nutrition_v4__diet__shannon2020__endothelial_function__main","main",NA,NA,18,FALSE,0.333421787334839,0.153871394059504,0.509434494723509,0.205547854478494,0,0.482020774955404,0.298797854966276,0.175289916222297,0.466676191025257,0.328740244784241,0.184595385150192,0.527213530264244,0.5,0.703733333333333,0.375725331279182,0.5,0.999966666666667,4.4771067779957,0.5,0.520433333333333,0.0355161161050296,0.5,0.479566666666667,-0.0355161161050296,0.25,0.4697,0.424420187784349,0.25,0.00986666666666667,-1.5244019704395,0.25,0.234033333333333,-0.0378108973841962,0.25,0.2864,0.0806394269874137,0.25,0.4697,0.424420187784349,0.25,0.00986666666666667,-1.5244019704395,0.424420187784349,"effect",1.94882215822385,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183828_shannon2020_diet_endothelial_function",0.33,0.390558311841407,0.0821282696753673,0,0.333421787334839,0.205547854478494,0.127873932856345,-38.3520026925918,FALSE,FALSE,TRUE,TRUE,"inconclusive","strong_positive","inconclusive","inconclusive","Effect",1.94882215822385,1,1,TRUE
"nutrition_v4","nutrition_domain","diet","diet","zare2024","zare2024",2024,"nns_blood_glucose","zare2024_diet_nns_blood_glucose","nutrition_v4__diet__zare2024__nns_blood_glucose__main","main",NA,NA,31,FALSE,0.187131379902921,-0.0175797651195559,0.396651924405522,0.0256608467775929,-0.14260352046437,0.294154061245654,0.519301223638764,0.372655320441223,0.709690144603724,0.516172768892591,0.366989776917441,0.702870919002517,0.5,0.2661,-0.44059201314824,0.5,1,Inf,0.5,0.6623,0.292523694411477,0.5,0.3377,-0.292523694411477,0.25,0.143966666666667,-0.297107472079274,0.25,0.193733333333333,-0.142153099588258,0.25,0.122133333333333,-0.379473093816701,0.25,0.540166666666667,0.547048585272687,0.25,0.143966666666667,-0.297107472079274,0.25,0.193733333333333,-0.142153099588258,-0.142153099588258,"no_effect",0.154954372491017,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183832_zare2024_diet_nns_blood_glucose",0.35,0.40265037401622,0.0780812736279045,0,0.187131379902921,0.0256608467775929,0.161470533125328,-86.2872561561267,TRUE,FALSE,TRUE,FALSE,"inconclusive","strong_positive","inconclusive","inconclusive","No effect",0.154954372491016,2,0.5,TRUE
"nutrition_v4","nutrition_domain","diet","diet","zare2024","zare2024",2024,"nns_insulin_concentration","zare2024_diet_nns_insulin_concentration","nutrition_v4__diet__zare2024__nns_insulin_concentration__main","main",NA,NA,15,FALSE,0.0173780662448962,-0.153722435684755,0.180518206104727,0.000362070047450736,-0.0498547118518412,0.0637240874547899,0.217927789508965,0.0621532556462829,0.402032166188889,0.166428781169167,0,0.364543031020223,0.5,0.101966666666667,-0.944834234907919,0.5,0.8307,0.690787252356302,0.5,0.3214,-0.324567982881773,0.5,0.6786,0.324567982881773,0.25,0.0700333333333333,-0.646041329758551,0.25,0.608566666666667,0.668771609397595,0.25,0.0319333333333333,-1.00453975728822,0.25,0.289466666666667,0.0871353579331707,0.25,0.0700333333333333,-0.646041329758551,0.25,0.608566666666667,0.668771609397595,0.668771609397595,"no_effect",1.31481293915615,"clean_no_effect_supported",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183848_zare2024_diet_nns_insulin_concentration",0.2,0.134749303428302,0.337957297193776,0,0.0173780662448962,0.000362070047450736,0.0170159961974455,-97.9165112944769,TRUE,FALSE,TRUE,FALSE,"moderate_negative","moderate_positive","inconclusive","inconclusive","No effect",1.31481293915615,2,0.5,TRUE
"nutrition_v4","nutrition_domain","fasting","fasting","dai2025","dai2025",2025,"fat_mass","dai2025_fasting_fat_mass","nutrition_v4__fasting__dai2025__fat_mass__main","main",NA,NA,10,FALSE,0.335978244135623,0.0833713092825996,0.580068397973151,0.205498269798875,0,0.528318392512267,0.164112024027103,0.00689587293703763,0.451717341461576,0.0770932674064381,0,0.416198949698698,0.5,0.684533333333333,0.336441124043513,0.5,0.4193,-0.141426963629756,0.5,0.4769,-0.0401573975935689,0.5,0.5231,0.0401573975935689,0.25,0.475766666666667,0.434990633724972,0.25,0.0473333333333333,-0.826652625352232,0.25,0.208766666666667,-0.101522163371373,0.25,0.268133333333333,0.0410400945347895,0.25,0.475766666666667,0.434990633724972,0.25,0.0473333333333333,-0.826652625352232,0.434990633724972,"effect",1.2616432590772,"inconclusive_clean_evidence",FALSE,TRUE,0,TRUE,TRUE,TRUE,"ok","sidecar_v4.0","rigor_selected_v1","7011227781d12d21","4.0.0","20260515T183859_dai2025_fasting_fat_mass",0.2,0.129078741165632,0.355116278064494,0,0.335978244135623,0.205498269798875,0.130479974336748,-38.8358403004445,FALSE,FALSE,TRUE,TRUE,"inconclusive","inconclusive","inconclusive","inconclusive","Effect",1.2616432590772,1,1,TRUE
