"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.5793,1.37699072973615,2.47363819717928
"Effect","Normal(0, 0.71)","Alternative",0.5,0.4207,0.726221301570861,2.47363819717928
"Heterogeneity","Spike(0)","Null",0.5,0.647233333333333,1.83473495228196,1.44452483718478
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.352766666666667,0.545037853427409,1.44452483718478
"Publication Bias","None","Null",0.5,0.330166666666667,0.492908683752177,2.20744120362898
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0107333333333333,0.249545117595525,5.8650479550161
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0063,0.145818657542518,7.70753757396951
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0171,0.400142435649608,4.57781967166199
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0109333333333333,0.25424642760852,5.62734164888475
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.216633333333333,6.36045274669163,2.2056642833767
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.168633333333333,4.66529008459965,2.41667661660466
"Publication Bias","PET","Alternative",0.125,0.154,1.274231678487,2.59469692174896
"Publication Bias","PEESE","Alternative",0.125,0.0855,0.654455986878076,3.65626255741935
