"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.8401,5.25390869293308,3.89372712457639
"Effect","Normal(0, 0.71)","Alternative",0.5,0.1599,0.190334483990001,3.89372712457639
"Heterogeneity","Spike(0)","Null",0.5,0.844,5.41025641025641,2.31404063790617
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.156,0.184834123222749,2.31404063790617
"Publication Bias","None","Null",0.5,0.2023,0.253604111821487,2.49384267507035
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00586666666666667,0.135729613733906,7.97930934268224
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0031,0.0715217173237035,10.8197105610816
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0109666666666667,0.255030164133329,5.71540004589635
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.00726666666666667,0.168356725538916,6.92381827699062
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.361,12.9937402190923,1.98073800716382
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.247933333333333,7.58239517773247,2.11327055295587
"Publication Bias","PET","Alternative",0.125,0.0912,0.702464788732394,2.85045709642325
"Publication Bias","PEESE","Alternative",0.125,0.0703666666666667,0.529850478683352,2.97930306945768
