"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.5418,1.18245307725884,2.86206645535903
"Effect","Normal(0, 0.71)","Alternative",0.5,0.4582,0.845699520118125,2.86206645535903
"Heterogeneity","Spike(0)","Null",0.5,0.219766666666667,0.281667877130773,1.74304368149418
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.780233333333333,3.55028060063704,1.74304368149418
"Publication Bias","None","Null",0.5,0.4632,0.862891207153502,2.20901919862412
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0213,0.500561969960151,4.30213885665706
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0098,0.227630781660271,5.95808575862977
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0223,0.524598547611742,4.13061197470568
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0184,0.431132844335778,4.54382611597593
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0498333333333333,1.20627960007016,3.0552700039179
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0494666666666667,1.19694206761117,2.8994626846401
"Publication Bias","PET","Alternative",0.125,0.233666666666667,2.13440626359287,2.55820855799556
"Publication Bias","PEESE","Alternative",0.125,0.132033333333333,1.06482583816583,2.88802202348652
