"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.711033333333333,2.46060675971854,4.54442954243918
"Effect","Normal(0, 0.71)","Alternative",0.5,0.288966666666667,0.406403825418405,4.54442954243918
"Heterogeneity","Spike(0)","Null",0.5,0.7348,2.77073906485671,1.9075069922174
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.2652,0.360914534567229,1.9075069922174
"Publication Bias","None","Null",0.5,0.101266666666667,0.112677101105259,6.96767676438759
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.00723333333333333,0.16757882013229,8.08872477913709
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.00403333333333333,0.093142340774457,10.0876297029969
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.00473333333333333,0.109384419586041,9.56249620889843
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0048,0.110932475884244,9.2084346713439
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0226666666666667,0.533424283765348,5.04798879433968
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0290666666666667,0.688547102444383,4.88533347488347
"Publication Bias","PET","Alternative",0.125,0.5534,8.67398119122257,4.15893726637464
"Publication Bias","PEESE","Alternative",0.125,0.2728,2.62596259625963,3.59338826082316
