"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.5218,1.09117524048515,6.98164440079701
"Effect","Normal(0, 0.71)","Alternative",0.5,0.4782,0.916443081640475,6.98164440079701
"Heterogeneity","Spike(0)","Null",0.5,0.690133333333333,2.22719449225473,1.65567702667075
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.309866666666667,0.448995363214838,1.65567702667075
"Publication Bias","None","Null",0.5,0.1991,0.248595330253465,8.03715732616864
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0121666666666667,0.283279905517125,7.46663576285447
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0123666666666667,0.287994869890985,7.94548392331682
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0267,0.630946265283058,5.82231497784874
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0205,0.481368044920878,5.89682234144197
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.0238333333333333,0.561550281714188,5.88950892634992
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.0281333333333333,0.665797777472904,5.36949878812179
"Publication Bias","PET","Alternative",0.125,0.3414,3.62860613422411,5.14769790218533
"Publication Bias","PEESE","Alternative",0.125,0.3358,3.53899427883168,4.90104442232118
