"component","label","Hypothesis","prior_prob","post_prob","inclusion_BF","BF_error_percent"
"Effect","Spike(0)","Null",0.5,0.546266666666667,1.20393770202762,2.93249026850006
"Effect","Normal(0, 0.71)","Alternative",0.5,0.453733333333333,0.83060776177691,2.93249026850006
"Heterogeneity","Spike(0)","Null",0.5,0.636666666666667,1.75229357798165,1.57538727998333
"Heterogeneity","Normal(0, 0.35)[0, Inf]","Alternative",0.5,0.363333333333333,0.570680628272251,1.57538727998333
"Publication Bias","None","Null",0.5,0.3613,0.565680288085173,2.27611383251026
"Publication Bias","omega[two-sided: .05]","Alternative",0.0416666666666667,0.0175333333333333,0.410463459320079,4.72403153057752
"Publication Bias","omega[two-sided: .05, .1]","Alternative",0.0416666666666667,0.0159333333333333,0.372400243885916,4.74267504540216
"Publication Bias","omega[one-sided: .05]","Alternative",0.0416666666666667,0.0310333333333333,0.736626646943479,3.44313595958902
"Publication Bias","omega[one-sided: .025, .05]","Alternative",0.0416666666666667,0.0257,0.606691983988505,3.71785298794064
"Publication Bias","omega[one-sided: .05, .5]","Alternative",0.0416666666666667,0.124466666666667,3.26970227670753,2.17089034436416
"Publication Bias","omega[one-sided: .025, .05, .5]","Alternative",0.0416666666666667,0.120366666666667,3.14725832733336,2.20168164046197
"Publication Bias","PET","Alternative",0.125,0.261266666666667,2.47567909033481,2.55260025227121
"Publication Bias","PEESE","Alternative",0.125,0.0424,0.309941520467836,3.52221283081276
